startdate_extracted,startdate_standard,year,month,season,mean_ci,median_ci,std_ci,min_ci,max_ci,mean_dn,median_dn,std_dn,min_dn,max_dn
2018357,2018-12-23,2018,12,1,0.00044019817134755706,0.00028653877508056605,0.0004238728571281745,6.677707623479695e-05,0.0024131782368785257,56.302536231884055,55.0,33.00703911665945,1,134
2018364,2018-12-30,2018,12,1,0.00045403454730568186,0.0002714909767550741,0.0004593444304688346,6.677707623479695e-05,0.002166373826416068,55.18672199170125,53.0,35.214022428028805,1,130
2019006,2019-01-06,2019,1,1,0.000393900070775422,0.00021297537911518986,0.0004908569370987441,6.677707623479695e-05,0.0035203464008066207,48.990697674418605,44.0,34.102818637879984,1,148
2019013,2019-01-13,2019,1,1,0.00033533025784332623,0.000207307684089783,0.00037196510064975495,6.677707623479695e-05,0.004865790431142645,46.62438891906572,43.0,30.95444222040322,1,160
2019020,2019-01-20,2019,1,1,0.0003725477652266169,0.00023723862594941727,0.0003779766387865236,6.677707623479695e-05,0.0047363021478686205,50.4263667743013,48.0,31.839921111185788,1,159
2019027,2019-01-27,2019,1,1,0.0008804493055371179,0.0006264543077991759,0.0008307688828607359,6.677707623479695e-05,0.0062026803395049835,79.26715882950838,84.0,38.489932104618575,1,169
2019034,2019-02-03,2019,2,1,0.0006916096162250843,0.00041800300124171275,0.0007276945540861904,6.677707623479695e-05,0.0062026803395049835,68.68015249358126,69.0,38.70546712708895,1,169
2019041,2019-02-10,2019,2,1,0.0004670654660085969,0.00031068865857931445,0.0004604250478644555,6.677707623479695e-05,0.003921402306985135,57.87762649184737,58.0,33.85524322829593,1,152
2019048,2019-02-17,2019,2,1,0.00035417107912895666,0.00023723862594941727,0.0003345695129254383,6.677707623479695e-05,0.0049988188634573615,49.74707665656128,48.0,30.741549713025208,1,161
2019055,2019-02-24,2019,2,1,0.0005523193078232311,0.0003752523321380315,0.0005105387919991674,6.677707623479695e-05,0.003715466928598598,64.15550755939525,65.0,34.66494264125845,1,150
2019062,2019-03-03,2019,3,2,0.0004551804394264601,0.0003279090477509843,0.00040132131958938724,6.677707623479695e-05,0.004028611610130368,58.74807129555733,60.0,32.32524763012241,1,153
2019069,2019-03-10,2019,3,2,0.0003078912290702184,0.000207307684089783,0.0003117903558456189,6.677707623479695e-05,0.006909321476787905,45.196433894263336,43.0,29.1965703760189,1,173
2019076,2019-03-17,2019,3,2,0.0003146447208993404,0.000207307684089783,0.00031372780585489516,6.677707623479695e-05,0.0049988188634573615,45.744325650687934,43.0,29.608240974100344,1,161
2019083,2019-03-24,2019,3,2,0.000262044922733778,0.00017163956294706596,0.00029324124535390377,6.677707623479695e-05,0.0067254508006298515,39.89001658374793,36.0,27.311608460801846,1,172
2019090,2019-03-31,2019,3,2,0.00039640461726061664,0.00023092523805587757,0.0004766305183626642,6.677707623479695e-05,0.006546473285929751,50.54895700297999,47.0,33.598039761844866,1,171
2019097,2019-04-07,2019,4,2,0.0003818675594171283,0.00025038793588587333,0.00036604291428818424,6.677707623479695e-05,0.005420126217583866,51.40437956204379,50.0,32.28848491632426,1,164
2019104,2019-04-14,2019,4,2,0.0005692083674078376,0.00039605126064267137,0.0005292457379478481,6.677707623479695e-05,0.003426663037657071,65.85479452054794,67.0,33.63019289675346,1,147
2019111,2019-04-21,2019,4,2,0.0004159107560301113,0.0002642660662288421,0.00042158684384146957,6.677707623479695e-05,0.004610259803284842,54.152325581395345,52.0,32.59452643476202,1,158
2019118,2019-04-28,2019,4,2,0.0008478905637014276,0.0005549014929295819,0.0008408478221329157,6.677707623479695e-05,0.004251903506478243,78.62204724409449,79.5,36.783133145475354,1,155
2019125,2019-05-05,2019,5,2,0.0004151811432979688,0.0002437246189121554,0.0006572467455196826,6.677707623479695e-05,0.0049988188634573615,49.67741935483871,49.0,33.730226797219785,1,161
2019132,2019-05-12,2019,5,2,0.0011395925747949532,0.0006978231935532213,0.001417524285351118,6.860273023526938e-05,0.006372258716007311,82.59677419354838,88.0,42.93466892903433,2,170
2019139,2019-05-19,2019,5,2,0.0020703282340189338,0.0011649610361989483,0.002067539965795823,6.860273023526938e-05,0.009048475191279258,101.18181818181819,107.0,50.930644787911305,2,183
2019146,2019-05-26,2019,5,2,0.006995949212166675,0.007696466794452358,0.0028026351546288084,7.047829676137728e-05,0.013560802783119358,165.83473861720068,177.0,32.380245169057,3,198
2019153,2019-06-02,2019,6,3,0.009042323952623658,0.009811093170815422,0.005029895488837594,6.677707623479695e-05,0.017759281858445344,168.14775910364145,186.0,44.990707279136906,1,208
2019160,2019-06-09,2019,6,3,0.008234829548638146,0.008123055116193332,0.006221117194690353,6.677707623479695e-05,0.021449807549949466,154.3628664495114,179.0,57.02640615495238,1,215
2019167,2019-06-16,2019,6,3,0.005536686434652717,0.004368148557683102,0.0046834683393381345,6.677707623479695e-05,0.017286672330235658,138.81523937963587,156.0,55.10502065274629,1,207
2019174,2019-06-23,2019,6,3,0.003845777005231832,0.0033354727736323755,0.003236308867267747,6.677707623479695e-05,0.014703725960862944,128.5444657709533,146.0,50.84829757588027,1,201
2019181,2019-06-30,2019,6,3,0.003071958228980273,0.002546932293333868,0.002711388385321014,6.860273023526938e-05,0.01594297628170528,122.257698541329,136.0,46.356172119457476,2,204
2019188,2019-07-07,2019,7,3,0.0031932756007376608,0.0009908944592761167,0.004102041422702923,6.677707623479695e-05,0.024546716116058534,108.27324714072601,101.0,56.08867983219815,1,220
2019195,2019-07-14,2019,7,3,0.009925007394033417,0.0072922810778448905,0.010053491094170506,6.677707623479695e-05,0.05977992970248461,161.93692713997203,175.0,51.94575747951889,1,253
2019202,2019-07-21,2019,7,3,0.015005133629912877,0.010637985646376327,0.013027481945203702,6.677707623479695e-05,0.05977992970248461,180.50302209253854,189.0,48.93351874970714,1,253
2019209,2019-07-28,2019,7,3,0.010811203455501803,0.009048475191279258,0.009364471559845862,6.677707623479695e-05,0.05977992970248461,171.4401380825357,183.0,44.614708481386465,1,253
2019216,2019-08-04,2019,8,3,0.011279933192731927,0.00880767741436161,0.010565550089413784,6.677707623479695e-05,0.05977992970248461,173.395841023748,182.0,42.300991560158906,1,253
2019223,2019-08-11,2019,8,3,0.005886015909954197,0.003817046054913863,0.006086100625174061,6.677707623479695e-05,0.04325012828782989,143.70042492917847,151.0,48.48251254300178,1,241
2019230,2019-08-18,2019,8,3,0.006696720043255982,0.004028611610130368,0.007925953483359645,6.677707623479695e-05,0.05977992970248461,144.35066014669925,153.0,52.44951952674315,1,253
2019237,2019-08-25,2019,8,3,0.004248523060392607,0.0028370918749717113,0.004172387438234155,6.677707623479695e-05,0.020878985851911634,126.70816136333377,140.0,54.96610142544632,1,214
2019244,2019-09-01,2019,9,4,0.0020054960166152975,0.0006264543077991759,0.003333574298915068,6.677707623479695e-05,0.03045828176842181,90.478627421979,84.0,51.93360443474675,1,228
2019251,2019-09-08,2019,9,4,0.002242919310893974,0.0005474184113914281,0.0030831159488949864,6.677707623479695e-05,0.022638695600632062,89.71927330173776,79.0,60.12921072499038,1,217
2019258,2019-09-15,2019,9,4,0.001953151121401521,0.0006611764860334898,0.0027555422976253364,6.677707623479695e-05,0.020878985851911634,90.73787264067737,86.0,53.188189507087145,1,214
2019265,2019-09-22,2019,9,4,0.002585062097283721,0.00047835398910909855,0.0034036160216535474,6.677707623479695e-05,0.015105718944621501,90.95327564894932,74.0,62.81013469807655,1,202
2019272,2019-09-29,2019,9,4,0.0024087287758812023,0.000491431963214887,0.003158874411442707,6.677707623479695e-05,0.012506719222878195,90.36297587910491,75.0,61.01953618569268,1,195
2019279,2019-10-06,2019,10,4,0.0020168235208000325,0.0003752523321380315,0.003033587742365768,6.677707623479695e-05,0.012848647071018005,80.65367316341829,65.0,59.69909014559498,1,196
2019286,2019-10-13,2019,10,4,0.0022291261225735014,0.0002943726110391355,0.003455737010406304,6.677707623479695e-05,0.012506719222878195,77.91089787525702,56.0,63.58973491535633,1,195
2019293,2019-10-20,2019,10,4,0.0024702788863478066,0.00041800300124171275,0.0030177643478116025,6.677707623479695e-05,0.009811093170815422,88.82286751361161,69.0,65.40996099943773,1,186
2019300,2019-10-27,2019,10,4,0.003075349509606447,0.0011339591246301644,0.0033000850749153143,6.677707623479695e-05,0.010079323864733893,102.01692524682652,106.0,65.45525498117217,1,187
2019307,2019-11-03,2019,11,4,0.001981387928109256,0.0003024206204051557,0.003029448291372645,6.677707623479695e-05,0.010928823193440932,76.71250346548378,57.0,61.96119873457843,1,190
2019314,2019-11-10,2019,11,4,0.0006254152708847483,0.00021297537911518986,0.0010781466615470447,6.677707623479695e-05,0.006909321476787905,53.721163910404016,44.0,42.151670952701345,1,173
2019321,2019-11-17,2019,11,4,0.000322483929678765,0.00019642076583367357,0.00039148539726615976,6.677707623479695e-05,0.003921402306985135,44.36943907156673,41.0,31.1191353933335,1,152
2019328,2019-11-24,2019,11,4,0.0003043221635673017,0.0001861055822416004,0.00043150497398970755,6.677707623479695e-05,0.0029943419864698214,41.325892857142854,39.0,30.423367562544144,1,142
2019335,2019-12-01,2019,12,1,0.0003203965102773412,0.00021879802626908177,0.0003004312240645202,6.677707623479695e-05,0.0029146566385597063,46.60994983277592,45.0,29.871065484423898,1,141
2019342,2019-12-08,2019,12,1,0.000301895572284408,0.00020179081761101134,0.0002801235333263449,6.677707623479695e-05,0.0035203464008066207,44.93777681754348,42.0,29.010557020685013,1,148
2019349,2019-12-15,2019,12,1,0.00024527700262769495,0.00015829798984973465,0.00024498877765706425,6.677707623479695e-05,0.004610259803284842,37.78321383382539,33.0,27.26444356138931,1,158
2019356,2019-12-22,2019,12,1,0.000451989007005346,0.00025723342482601144,0.0005255978824144701,6.677707623479695e-05,0.004028611610130368,54.77874186550976,51.0,34.45533534556028,1,153
2019363,2019-12-29,2019,12,1,0.0004106516179806882,0.00025723342482601144,0.0004117669448942942,6.677707623479695e-05,0.0031603079234173324,53.193396226415096,51.0,33.232888259231274,1,144
2020005,2020-01-05,2020,1,1,0.00029956605339806025,0.00019119362172890828,0.00029991513013472043,6.677707623479695e-05,0.0031603079234173324,43.93285837651123,40.0,29.280533169453804,1,144
2020012,2020-01-12,2020,1,1,0.00038125340566797265,0.00022477986187010584,0.0004836857408382742,6.677707623479695e-05,0.004610259803284842,49.42149631190727,46.0,32.469380915308996,1,158
2020019,2020-01-19,2020,1,1,0.00034309090419208085,0.00022477986187010584,0.0003143480720470153,6.677707623479695e-05,0.003715466928598598,48.86486219500148,46.0,30.428941669201247,1,150
2020026,2020-01-26,2020,1,1,0.00042047623256404764,0.00025723342482601144,0.0003993082562505043,6.677707623479695e-05,0.002052605082802338,54.140957446808514,51.0,33.499465272618615,1,128
2020033,2020-02-02,2020,2,1,0.00031988279467449647,0.00019119362172890828,0.000328428351648378,6.677707623479695e-05,0.0024131782368785257,44.99393939393939,40.0,31.002736334697154,1,134
2020040,2020-02-09,2020,2,1,0.00034786883470000886,0.0002437246189121554,0.00031235565771391014,6.677707623479695e-05,0.003715466928598598,50.34264733930956,49.0,29.33485386626507,1,150
2020047,2020-02-16,2020,2,1,0.00042852532816767237,0.00023723862594941727,0.0005404703357988803,6.677707623479695e-05,0.0062026803395049835,52.271628498727736,48.0,34.39253845559002,1,169
2020054,2020-02-23,2020,2,1,0.0003132467725641256,0.00020179081761101134,0.00031672610699361034,6.677707623479695e-05,0.0049988188634573615,45.2877358490566,42.0,29.80151700213158,1,161
2020061,2020-03-01,2020,3,2,0.0003897506210578655,0.00025038793588587333,0.0003996612076335403,6.677707623479695e-05,0.004487571694164119,52.07889822595705,50.0,31.911435465132104,1,157
2020068,2020-03-08,2020,3,2,0.00038464183077634514,0.00025723342482601144,0.00036999160771562464,6.677707623479695e-05,0.0029943419864698214,52.36320474777448,51.0,31.27930762147003,1,142
2020075,2020-03-15,2020,3,2,0.00041214089049694693,0.0002789134129525243,0.00038194684563868926,6.677707623479695e-05,0.0031603079234173324,54.589634362797305,54.0,32.19312186246421,1,144
2020082,2020-03-22,2020,3,2,0.00044921908900532356,0.00028653877508056605,0.0004965716597028848,6.677707623479695e-05,0.003616591023243861,56.650205761316876,55.0,32.30308717402644,1,149
2020089,2020-03-29,2020,3,2,0.00033738888544161,0.00021879802626908177,0.0003665092218984338,6.677707623479695e-05,0.0029943419864698214,46.84594222833562,45.0,30.899596591286233,1,142
2020096,2020-04-05,2020,4,2,0.0003038505506141653,0.0001861055822416004,0.0003320408678001819,6.677707623479695e-05,0.005135484230830132,43.43462149285336,39.0,30.079919802198706,1,162
2020103,2020-04-12,2020,4,2,0.00038609526350558105,0.00023723862594941727,0.00043565843980496665,6.677707623479695e-05,0.006037614778168966,50.67829021372329,48.0,32.52875941591283,1,168
2020110,2020-04-19,2020,4,2,0.00034542498388671845,0.00021879802626908177,0.0004042156489023626,6.677707623479695e-05,0.0072922810778448905,47.857440708887154,45.0,30.823393378674808,1,175
2020117,2020-04-26,2020,4,2,0.0005158532155738854,0.00031068865857931445,0.0006292745765697254,6.677707623479695e-05,0.004865790431142645,59.59344262295082,58.0,34.55561385367195,1,160
2020124,2020-05-03,2020,5,2,0.0004076853928363155,0.0002437246189121554,0.00047722856433718165,6.677707623479695e-05,0.004610259803284842,51.92655711097586,49.0,33.085457181470424,1,158
2020131,2020-05-10,2020,5,2,0.00045236195316392537,0.00025723342482601144,0.0006476398765182924,6.677707623479695e-05,0.007906884593269861,53.81197007481297,51.0,34.36082639261088,1,178
2020138,2020-05-17,2020,5,2,0.00062665571410995,0.0003752523321380315,0.0007963409154173506,6.677707623479695e-05,0.005568309930770164,63.8,65.0,37.91961893268444,1,165
2020145,2020-05-24,2020,5,2,0.0010970970915955554,0.0007773227885870355,0.0010914485923772506,6.677707623479695e-05,0.007906884593269861,88.24657534246575,92.0,37.77720586269277,1,178
2020152,2020-05-31,2020,5,2,0.0011401723028001947,0.00047835398910909855,0.002032498282663596,6.677707623479695e-05,0.013931548782293813,75.09649122807018,74.0,45.58123061282733,1,199
2020159,2020-06-07,2020,6,3,0.0010702411119639724,0.0006266821989967298,0.001006770699808358,6.677707623479695e-05,0.0035203464008066207,82.45535714285714,84.0,43.914667333537956,1,148
2020166,2020-06-14,2020,6,3,0.0046142174991489855,0.004368148557683102,0.003340245187595002,7.24051403982037e-05,0.013560802783119358,140.11663807890224,156.0,45.75106159873274,4,198
2020173,2020-06-21,2020,6,3,0.004048175100623134,0.004138751965430195,0.00273452952244742,6.677707623479695e-05,0.013931548782293813,138.06641123882503,154.0,41.93537183271264,1,199
2020180,2020-06-28,2020,6,3,0.001565800957215051,0.000938856894793467,0.0016223926119575637,6.677707623479695e-05,0.010354887860243467,95.2098138747885,99.0,45.12194387529745,1,188
2020187,2020-07-05,2020,7,3,0.0022352058395425046,0.0015673478770918932,0.002231231272444718,6.677707623479695e-05,0.012848647071018005,109.92392344497608,118.0,44.619201693062564,1,196
2020194,2020-07-12,2020,7,3,0.004563532240201783,0.0033354727736323755,0.004598746733589257,6.677707623479695e-05,0.04325012828782989,136.978465679677,146.0,45.60870383565725,1,241
2020201,2020-07-19,2020,7,3,0.004415516528550522,0.003715466928598598,0.0032367202090565752,6.677707623479695e-05,0.020878985851911634,141.58104933437744,150.0,39.85205963707603,1,214
2020208,2020-07-26,2020,7,3,0.003138282473016844,0.0026880998708233637,0.002355813315413611,6.677707623479695e-05,0.011849919498210883,126.53360323886639,138.0,43.110998394414715,1,193
2020215,2020-08-02,2020,8,3,0.002883577417425398,0.0022864483748491924,0.0024412702294522954,6.677707623479695e-05,0.020323354845454233,123.20579769736842,132.0,41.77900917726597,1,213
2020222,2020-08-09,2020,8,3,0.002202228706977957,0.0013696052118942733,0.002573300295324174,6.677707623479695e-05,0.016826639874000782,108.38843379386233,113.0,43.05459183646711,1,206
2020229,2020-08-16,2020,8,3,0.0036225610971622677,0.0011968105255155059,0.005600353889667957,6.677707623479695e-05,0.04443256654631229,110.73417844010064,108.0,56.10571492425951,1,242
2020236,2020-08-23,2020,8,3,0.006040888127985928,0.004368148557683102,0.005828734028122005,6.677707623479695e-05,0.03882678224095402,144.18762802130274,156.0,50.6733685192303,1,237
2020243,2020-08-30,2020,8,3,0.002039599795738095,0.0005328505274418883,0.0030779273510806375,6.677707623479695e-05,0.02389347957106892,88.01925545571245,78.0,56.125141970345894,1,219
2020250,2020-09-06,2020,9,4,0.0024329360267911623,0.001997981211887043,0.0018733859251460446,6.677707623479695e-05,0.010079323864733893,118.70019096117123,127.0,39.676057697148636,1,187
2020257,2020-09-13,2020,9,4,0.0018968672384375809,0.001103782235093063,0.001937907959421298,6.677707623479695e-05,0.009811093170815422,100.58444930308828,105.0,47.6669335610639,1,186
2020264,2020-09-20,2020,9,4,0.0022849619339522773,0.001997981211887043,0.0017823334691105068,6.677707623479695e-05,0.012173890749379723,114.70276008492569,127.0,42.500986910281995,1,194
2020271,2020-09-27,2020,9,4,0.0010192201993075324,0.0005328505274418883,0.0011175707855686009,6.677707623479695e-05,0.009295856266680787,79.71797256451988,78.0,42.77452850088035,1,184
2020278,2020-10-04,2020,10,4,0.0005996608996239433,0.0003279090477509843,0.0007474241960133441,6.677707623479695e-05,0.0067254508006298515,62.03479125248509,60.0,38.22371603469704,1,172
2020285,2020-10-11,2020,10,4,0.000544190120969305,0.00023723862594941727,0.0007668119454519409,6.677707623479695e-05,0.004865790431142645,54.99882075471698,48.0,39.511178839998706,1,160
2020292,2020-10-18,2020,10,4,0.0008391866782356488,0.00040687911668479677,0.0008736536722514602,7.24051403982037e-05,0.003715466928598598,71.09433962264151,68.0,44.89369588510484,4,150
2020299,2020-10-25,2020,10,4,0.00033148130541245114,0.0001670718955428824,0.0004152036845479715,6.677707623479695e-05,0.0026880998708233637,43.208480565371026,35.0,32.50391113441696,1,138
2020306,2020-11-01,2020,11,4,0.00022960258199240116,0.00014998485238371518,0.00024701035129516254,6.677707623479695e-05,0.003616591023243861,35.895724392494614,31.0,26.01429729328082,1,149
2020313,2020-11-08,2020,11,4,0.000374602798746996,0.00023092523805587757,0.00045200997409035386,6.677707623479695e-05,0.003715466928598598,49.66125,47.0,31.48799768860351,1,150
2020320,2020-11-15,2020,11,4,0.0002321323916440565,0.00015408536802776344,0.00022721974002762207,6.677707623479695e-05,0.002479153400069546,36.494221105527636,32.0,26.13579183505992,1,135
2020327,2020-11-22,2020,11,4,0.00044133339779603604,0.00028653877508056605,0.000458004245266795,6.677707623479695e-05,0.0032467092624460787,54.144329896907216,55.0,35.365394492974985,1,145
2020334,2020-11-29,2020,11,4,0.00036054211148744427,0.00019642076583367357,0.0004258305186055059,6.677707623479695e-05,0.003715466928598598,46.90479405806887,41.0,33.05118057572449,1,150
2020341,2020-12-06,2020,12,1,0.0003862688404451316,0.00019642076583367357,0.0004736299636251227,6.677707623479695e-05,0.0028370918749717113,47.39772727272727,41.0,34.96785529490792,1,140
2020348,2020-12-13,2020,12,1,0.0004814016058231662,0.00034608390305791557,0.00042556547632238505,6.677707623479695e-05,0.0029943419864698214,60.896518836432996,62.0,32.15577060955437,1,142
2020355,2020-12-20,2020,12,1,0.00033326904290231687,0.00021014153160248643,0.0003049967229567378,6.677707623479695e-05,0.001944810989946302,47.46042216358839,43.5,30.750856706964754,1,126
2020362,2020-12-27,2020,12,1,0.0002795199317649878,0.0001626257827800473,0.0003354535887897214,6.677707623479695e-05,0.0049988188634573615,40.00456881781839,34.0,29.61145651931999,1,161
2021003,2021-01-03,2021,1,1,0.0005422468276606427,0.0003024206204051557,0.0005441979263868322,6.677707623479695e-05,0.0032467092624460787,61.33968253968254,57.0,36.49077526258244,1,145
2021010,2021-01-10,2021,1,1,0.0003843946959114898,0.0002714909767550741,0.0003481801126015977,6.677707623479695e-05,0.0024131782368785257,53.77450980392157,53.0,29.74971920585024,1,134
2021017,2021-01-17,2021,1,1,0.0003506553649904338,0.00019642076583367357,0.0003971812402200587,6.677707623479695e-05,0.003426663037657071,46.701492537313435,41.0,32.58915860209204,1,147
2021024,2021-01-24,2021,1,1,0.00045073391158801887,0.00028653877508056605,0.0004374791142958947,6.677707623479695e-05,0.004610259803284842,56.277078085642316,55.0,34.37206541433155,1,158
2021031,2021-01-31,2021,1,1,0.0003054772927435394,0.00020179081761101134,0.0003006662873846012,6.677707623479695e-05,0.005275885965362675,44.80717745715923,42.0,29.448952488930153,1,163
2021038,2021-02-07,2021,2,1,0.0003808162419971302,0.00022477986187010584,0.0004119028477799204,6.677707623479695e-05,0.0047363021478686205,49.857815442561204,46.0,33.117323118265624,1,159
2021045,2021-02-14,2021,2,1,0.0005046947870985084,0.0003368739275955696,0.00044768288620882776,6.677707623479695e-05,0.002479153400069546,61.50465914664051,61.0,33.795374967149485,1,135
2021052,2021-02-21,2021,2,1,0.00030189132711980085,0.00019119362172890828,0.0003244115429780026,6.677707623479695e-05,0.007491648628402593,43.807924376508446,40.0,29.48652851035585,1,176
2021059,2021-02-28,2021,2,1,0.000334493339753499,0.000207307684089783,0.00039908186972322743,6.677707623479695e-05,0.005135484230830132,46.05620171491638,43.0,30.849814887111403,1,162
2021066,2021-03-07,2021,3,2,0.0003369803393169823,0.00021879802626908177,0.00033975317215900264,6.677707623479695e-05,0.005568309930770164,47.84938635247914,45.0,30.245668894232914,1,165
2021073,2021-03-14,2021,3,2,0.00048560888666837225,0.0003024206204051557,0.0005603726347466253,6.677707623479695e-05,0.010928823193440932,57.848856900931416,57.0,34.72054909093412,1,190
2021080,2021-03-21,2021,3,2,0.00039183139932443304,0.00025038793588587333,0.0004287028948840871,6.677707623479695e-05,0.0062026803395049835,51.69781099839829,50.0,32.283911062960435,1,169
2021087,2021-03-28,2021,3,2,0.00034953575669635525,0.00023092523805587757,0.00032601238561914093,6.677707623479695e-05,0.003616591023243861,49.64163961038961,47.0,30.27243654566386,1,149
2021094,2021-04-04,2021,4,2,0.0008704760342933165,0.0005048674830098632,0.0008724503662663867,6.677707623479695e-05,0.003921402306985135,76.01271186440678,76.0,41.03651546026256,1,152
2021101,2021-04-11,2021,4,2,0.0006014839652292007,0.0003235458943985985,0.0008017062646876751,6.860273023526938e-05,0.007098219091147282,62.17204301075269,59.5,37.628524885695676,2,174
2021108,2021-04-18,2021,4,2,0.0005674660011787018,0.00028653877508056605,0.0009183510767894573,6.677707623479695e-05,0.009295856266680787,58.34664861205145,55.0,36.89420652659761,1,184
2021115,2021-04-25,2021,4,2,0.0007027678612736939,0.0003803819436752718,0.0008969328273523928,6.677707623479695e-05,0.005135484230830132,65.93693693693693,65.5,40.13418467848617,1,162
2021122,2021-05-02,2021,5,2,0.0007644626859352173,0.00040687911668479677,0.0009931173867395874,6.677707623479695e-05,0.0072922810778448905,69.26748971193416,68.0,40.23314836091984,1,175
2021129,2021-05-09,2021,5,2,0.0010546305978083813,0.0005623845744677356,0.001414944022360213,6.677707623479695e-05,0.012173890749379723,77.86402753872633,80.0,44.549074801915275,1,194
2021136,2021-05-16,2021,5,2,0.0017209150471701321,0.0011649610361989483,0.0015970058967653413,6.677707623479695e-05,0.007696466794452358,102.17808219178082,107.0,42.46161601585809,1,177
2021143,2021-05-23,2021,5,2,0.0004765412820805801,0.00023723862594941727,0.0011374219711741476,6.677707623479695e-05,0.017286672330235658,51.125915080527086,48.0,34.266549929556376,1,207
2021150,2021-05-30,2021,5,2,0.003198569422837179,0.0009138720605168643,0.006170789664224553,7.047829676137728e-05,0.028858742295052624,104.51724137931035,98.0,51.8112982106709,3,226
2021157,2021-06-06,2021,6,3,0.0009520194433068848,0.0010179850498743426,0.000570901797834171,0.0001670718955428824,0.0017459081809869956,89.77777777777777,102.0,29.712615269828394,35,122
2021164,2021-06-13,2021,6,3,0.0047324094708158446,0.003715466928598598,0.004228892991952491,6.677707623479695e-05,0.015105718944621501,124.02424242424243,150.0,65.48031871927316,1,202
2021171,2021-06-20,2021,6,3,0.006547409859582133,0.007098219091147282,0.004257833423155691,6.677707623479695e-05,0.017759281858445344,154.3875255623722,174.0,46.526375392561924,1,208
2021178,2021-06-27,2021,6,3,0.005696153094141305,0.003716818539078862,0.005313709382777209,6.860273023526938e-05,0.017759281858445344,139.09313725490196,150.0,53.10289818870515,2,208
2021185,2021-07-04,2021,7,3,0.0006810368199616085,0.00031918274104621267,0.000962488844473999,6.677707623479695e-05,0.008123055116193332,64.48727272727272,59.0,38.78803496180681,1,179
2021192,2021-07-11,2021,7,3,0.0023618580648897785,0.0024515063023282024,0.0015062913324195575,0.00010007771940692956,0.005420126217583866,118.86585365853658,134.5,40.23854546755434,16,164
2021199,2021-07-18,2021,7,3,0.0019124095340984312,0.0015256376578027826,0.0016446535001033982,6.677707623479695e-05,0.011534569761210737,107.55617198335645,117.0,41.49130509042038,1,192
2021206,2021-07-25,2021,7,3,0.002027161314395125,0.0015673478770918932,0.0017957849425495548,6.677707623479695e-05,0.011534569761210737,108.47656813266042,118.0,43.243696595177866,1,192
2021213,2021-08-01,2021,8,3,0.006052408357288556,0.0029146566385597063,0.007588032301490115,6.677707623479695e-05,0.050847710161519684,135.01833937928254,141.0,56.40429455278809,1,247
2021220,2021-08-08,2021,8,3,0.0016787469685772436,0.0014850374297406216,0.0012901708735071835,6.677707623479695e-05,0.010079323864733893,105.51788886069525,116.0,38.52222651614662,1,187
2021227,2021-08-15,2021,8,3,0.003492350452132747,0.0028370918749717113,0.002922226412055562,6.677707623479695e-05,0.02734320383481737,131.88067077122489,140.0,39.99989187854596,1,224
2021234,2021-08-22,2021,8,3,0.0030212174152446335,0.0021087223447745704,0.0028691145603699586,6.677707623479695e-05,0.02203623524596353,121.02978276103714,129.0,45.77715769842531,1,216
2021241,2021-08-29,2021,8,3,0.0038596600068540174,0.0033354727736323755,0.003043810257808773,6.677707623479695e-05,0.020878985851911634,132.7758198078834,146.0,45.68188850096102,1,214
2021248,2021-09-05,2021,9,4,0.003869879891946358,0.0035203464008066207,0.003217066642718145,6.677707623479695e-05,0.016826639874000782,126.83888008452192,148.0,53.30295551807634,1,206
2021255,2021-09-12,2021,9,4,0.002278022775782751,0.0014070495771637387,0.0023201862506733034,6.677707623479695e-05,0.014703725960862944,105.89414996767938,114.0,50.02400146009556,1,201
2021262,2021-09-19,2021,9,4,0.0026727845819985315,0.002166373826416068,0.0023128554976870803,6.677707623479695e-05,0.011849919498210883,114.314099347717,130.0,50.31135558357042,1,193
2021269,2021-09-26,2021,9,4,0.003060577613050448,0.002052605082802338,0.0031651998402013317,6.677707623479695e-05,0.025907255011613735,115.44116575591985,128.0,53.11438578682509,1,222
2021276,2021-10-03,2021,10,4,0.003989480831009135,0.0032467092624460787,0.004085478613742141,6.677707623479695e-05,0.03882678224095402,129.5625701459035,145.0,49.19700612411459,1,237
2021283,2021-10-10,2021,10,4,0.0025269820729315745,0.002052605082802338,0.0021950684777042487,6.677707623479695e-05,0.014312430803509307,114.49382998171846,128.0,47.26616607608805,1,200
2021290,2021-10-17,2021,10,4,0.002015248645221222,0.000865879384977252,0.002815445182254113,6.677707623479695e-05,0.013199923066441688,93.76442006269592,96.0,52.58076773233707,1,197
2021297,2021-10-24,2021,10,4,0.0007654939567912323,0.0003024206204051557,0.001235679974460907,6.677707623479695e-05,0.009295856266680787,62.97341587764021,57.0,43.13886628297372,1,184
2021304,2021-10-31,2021,10,4,0.0005814062965253464,0.00017633210823958287,0.0012170734976674944,6.677707623479695e-05,0.009550000624864566,48.42672969488612,37.0,41.63849402337955,1,185
2021311,2021-11-07,2021,11,4,0.0003900669713418779,0.00023092523805587757,0.0005068183943577672,6.677707623479695e-05,0.008573287741366752,49.74777777777778,47.0,33.04242635621925,1,181
2021318,2021-11-14,2021,11,4,0.0003251159141007551,0.0001861055822416004,0.00040849246912225633,6.677707623479695e-05,0.005420126217583866,43.738786279683374,39.0,31.7857033608258,1,164
