ActivityStartDate,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.044249000000000004,mg/L
2013-08-10,41.949967,-82.686983,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2863607,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.22858470000000003,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2410469,mg/L
2013-04-01,41.9463910323,-83.0498683226,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,1.3433393,mg/L
2013-08-09,41.840783,-82.91655,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2372341,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.23071550000000002,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Orthophosphate,4.133,ug/L
2013-08-10,41.949967,-82.686983,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2880293,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1115121,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.227954,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0498066,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,-0.0794038,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1025012,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0718415,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1124945,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1127859,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0525733,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.45739189999999996,mg/L
2013-04-02,41.9773866,-82.0414204857,Orthophosphate,3.1639999999999997,ug/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1443555,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0838822,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2649627,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1423929,mg/L
2013-08-10,41.9521468305,-82.69251377970001,Orthophosphate,0.56,ug/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1131468,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.049000300000000004,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Orthophosphate,4.703,ug/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2395534,mg/L
2013-08-10,42.427492197199996,-81.2042233803,Orthophosphate,0.83,ug/L
2013-04-02,41.8442782131,-82.9183371967,Orthophosphate,1.379,ug/L
2013-08-09,41.840783,-82.91655,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2371489,mg/L
2013-08-10,41.949967,-82.686983,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2871655,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2527728,mg/L
2013-08-10,41.949967,-82.686983,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.28677529999999996,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.071135,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Orthophosphate,1.063,ug/L
2013-04-01,41.9463910323,-83.0498683226,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,-0.0149345,mg/L
2013-08-10,42.281594633800005,-81.6714964225,Orthophosphate,0.33399999999999996,ug/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0841074,mg/L
2013-08-09,41.840783,-82.91655,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2377263,mg/L
2013-08-10,41.949967,-82.686983,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2882012,mg/L
2013-04-02,41.8442782131,-82.9183371967,Orthophosphate,2.75,ug/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1139633,mg/L
2013-04-03,42.110033,-81.5758,Orthophosphate,3.1239999999999997,ug/L
2013-04-02,41.8442782131,-82.9183371967,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.3504171,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.24775370000000002,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.07121910000000001,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.047517500000000004,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.16028789999999998,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2108359,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.047675999999999996,mg/L
2013-08-09,41.946533,-83.045033,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.34853059999999997,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0719676,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0846354,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.45652109999999996,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0534557,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.052983,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,-0.0107102,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.12048640000000001,mg/L
2013-08-10,41.949967,-82.686983,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2913981,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.16879439999999998,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Orthophosphate,4.552,ug/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.4580236,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1748421,mg/L
2013-08-10,41.949967,-82.686983,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2852095,mg/L
2013-08-09,41.840783,-82.91655,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2371848,mg/L
2013-04-01,41.9463910323,-83.0498683226,Orthophosphate,10.377,ug/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1138481,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Orthophosphate,4.688,ug/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.053249300000000006,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.11597089999999999,mg/L
2013-04-01,41.9463910323,-83.0498683226,Orthophosphate,10.312000000000001,ug/L
2013-08-10,41.9521468305,-82.69251377970001,Orthophosphate,1.361,ug/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2382911,mg/L
2013-04-02,41.8442782131,-82.9183371967,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.4192401,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1430096,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1113126,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.047612699999999994,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0721812,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.11229890000000001,mg/L
2013-08-10,41.9521468305,-82.69251377970001,Orthophosphate,1.632,ug/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0461853,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0719607,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0068138999999999995,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.04857519999999999,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0849598,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.11164829999999999,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.26157270000000005,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0445365,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.4561251,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.11219480000000001,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2462393,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.18855460000000002,mg/L
2013-04-01,41.9463910323,-83.0498683226,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,-0.060264,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.042988099999999994,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1120144,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.45695109999999994,mg/L
2013-08-10,42.427492197199996,-81.2042233803,Orthophosphate,0.565,ug/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.45576530000000004,mg/L
2013-04-01,41.9463910323,-83.0498683226,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,1.3009781,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.072287,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0709576,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0528794,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0724067,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0528021,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,-0.004446800000000001,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.22229780000000002,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2179985,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2287756,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.232021,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.45772299999999994,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.11346580000000002,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0477985,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0849559,mg/L
2013-08-10,42.427492197199996,-81.2042233803,Orthophosphate,0.139,ug/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.07297089999999999,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0840489,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0443894,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0524999,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1279866,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.22473920000000003,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.05362619999999999,mg/L
2013-04-02,41.8442782131,-82.9183371967,"Total Phosphorus, mixed forms",34.6744,ug/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1035175,mg/L
2013-08-09,41.9463910323,-83.0498683226,Orthophosphate,2.1919999999999997,ug/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.04309880000000001,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1020868,mg/L
2013-08-09,41.840783,-82.91655,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2362125,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.24149659999999998,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.052834900000000004,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.08387080000000001,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.26565959999999994,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0840205,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2283268,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.24749970000000002,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0723689,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0534992,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0706332,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0724594,mg/L
2013-04-01,41.9463910323,-83.0498683226,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,1.3009866,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0848526,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.071287,mg/L
2013-08-10,41.9521468305,-82.69251377970001,Phosphorus,10.222000000000001,ug/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.052365800000000004,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0434714,mg/L
2013-04-01,41.947,-83.044,Orthophosphate,-0.10400000000000001,ug/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2413547,mg/L
2013-04-02,41.8442782131,-82.9183371967,Orthophosphate,2.511,ug/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2650853,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1128917,mg/L
2013-04-01,41.9463910323,-83.0498683226,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,1.3009866,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1919204,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.050896,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1127556,mg/L
2013-08-10,41.949967,-82.686983,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2924276,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.11289180000000001,mg/L
2013-04-02,41.8442782131,-82.9183371967,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.41202269999999996,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.04373030000000001,mg/L
2013-04-01,41.9463910323,-83.0498683226,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,1.3009866,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.13974289999999998,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0453741,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.043894199999999994,mg/L
2013-08-10,41.9773866,-82.0414204857,Orthophosphate,1.315,ug/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.117751,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0844841,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.06415230000000001,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0712335,mg/L
2013-08-09,41.946533,-83.045033,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.3476575,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.044590199999999997,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2485121,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.19974270000000002,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0531789,mg/L
2013-04-02,41.964,-82.041,"Total Phosphorus, mixed forms",0.09804,ug/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.08448439999999999,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0526591,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0523535,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0498075,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0812243,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.08483760000000001,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.22896479999999997,mg/L
2013-04-01,41.9463910323,-83.0498683226,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,1.3009866,mg/L
2013-08-10,41.949967,-82.686983,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.28765559999999996,mg/L
2013-04-02,41.9773866,-82.0414204857,Orthophosphate,3.096,ug/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0508306,mg/L
2013-08-10,41.949967,-82.686983,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2865789,mg/L
2013-04-02,41.8442782131,-82.9183371967,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.42048019999999997,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,-0.032655500000000004,mg/L
2013-08-09,41.8442782131,-82.9183371967,"Total Phosphorus, mixed forms",9.9012,ug/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.10946199999999999,mg/L
2013-04-02,41.8442782131,-82.9183371967,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.41985159999999994,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0521826,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0522596,mg/L
2013-08-10,42.253510140799996,-81.1072438028,Orthophosphate,0.4,ug/L
2013-08-10,42.281594633800005,-81.6714964225,Orthophosphate,0.541,ug/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.023593400000000004,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0471997,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.05353290000000001,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0526866,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0713,mg/L
2013-08-09,41.8442782131,-82.9183371967,Orthophosphate,0.523,ug/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.4586215,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0541337,mg/L
2013-04-01,41.9463910323,-83.0498683226,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,1.3009866,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Orthophosphate,2.786,ug/L
2013-08-10,41.949967,-82.686983,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2871351,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.232798,mg/L
2013-08-10,42.427492197199996,-81.2042233803,Orthophosphate,0.895,ug/L
